func_ov000_020773c0 kind:function(thumb,size=0x44) addr:0x020773c0
func_ov000_020a37f8 kind:function(arm,size=0x48) addr:0x020a37f8
func_ov000_020a3840 kind:function(arm,size=0x30) addr:0x020a3840
func_ov000_020a3870 kind:function(arm,size=0x10) addr:0x020a3870
func_ov000_020a3880 kind:function(arm,size=0x128) addr:0x020a3880
func_ov000_020a39a8 kind:function(arm,size=0x24) addr:0x020a39a8
func_ov000_020a39cc kind:function(arm,size=0x48) addr:0x020a39cc
func_ov000_020a3a14 kind:function(arm,size=0x8) addr:0x020a3a14
func_ov000_020a3a1c kind:function(arm,size=0x8) addr:0x020a3a1c
func_ov000_020a3a24 kind:function(arm,size=0x1b8) addr:0x020a3a24
func_ov000_020a3bdc kind:function(arm,size=0xd0) addr:0x020a3bdc
func_ov000_020a3cac kind:function(arm,size=0x48) addr:0x020a3cac
func_ov000_020a3cf4 kind:function(arm,size=0x1c) addr:0x020a3cf4
func_ov000_020a3d10 kind:function(arm,size=0x48) addr:0x020a3d10
func_ov000_020a3d58 kind:function(arm,size=0x48) addr:0x020a3d58
func_ov000_020a3da0 kind:function(arm,size=0x28) addr:0x020a3da0
func_ov000_020a3dc8 kind:function(arm,size=0x8) addr:0x020a3dc8
func_ov000_020a3dd0 kind:function(arm,size=0x10) addr:0x020a3dd0
func_ov000_020a3de0 kind:function(arm,size=0x34) addr:0x020a3de0
func_ov000_020a3e14 kind:function(arm,size=0x8c) addr:0x020a3e14
func_ov000_020a3ea0 kind:function(arm,size=0x50) addr:0x020a3ea0
func_ov000_020a3ef0 kind:function(arm,size=0x64) addr:0x020a3ef0
func_ov000_020a3f54 kind:function(arm,size=0x20) addr:0x020a3f54
func_ov000_020a3f74 kind:function(arm,size=0x4) addr:0x020a3f74
func_ov000_020a3f78 kind:function(arm,size=0x14) addr:0x020a3f78
func_ov000_020a3f8c kind:function(arm,size=0x34) addr:0x020a3f8c
func_ov000_020a3fc0 kind:function(arm,size=0x24) addr:0x020a3fc0
func_ov000_020a3fe4 kind:function(arm,size=0x54) addr:0x020a3fe4
func_ov000_020a4038 kind:function(arm,size=0x78) addr:0x020a4038
func_ov000_020a40b0 kind:function(arm,size=0x54) addr:0x020a40b0
func_ov000_020a4104 kind:function(arm,size=0x9c) addr:0x020a4104
func_ov000_020a41a0 kind:function(arm,size=0x14) addr:0x020a41a0
func_ov000_020a41b4 kind:function(arm,size=0x18) addr:0x020a41b4
func_ov000_020a41cc kind:function(arm,size=0xc) addr:0x020a41cc
func_ov000_020a41d8 kind:function(arm,size=0xc) addr:0x020a41d8
func_ov000_020a41e4 kind:function(arm,size=0xe8) addr:0x020a41e4
func_ov000_020a42cc kind:function(arm,size=0x7c) addr:0x020a42cc
func_ov000_020a4348 kind:function(arm,size=0x140) addr:0x020a4348
func_ov000_020a4488 kind:function(arm,size=0x14) addr:0x020a4488
func_ov000_020a449c kind:function(arm,size=0x1c) addr:0x020a449c
func_ov000_020a44b8 kind:function(arm,size=0x18) addr:0x020a44b8
func_ov000_020a44d0 kind:function(arm,size=0x358) addr:0x020a44d0
func_ov000_020a4828 kind:function(arm,size=0x174) addr:0x020a4828
func_ov000_020a499c kind:function(arm,size=0x8c) addr:0x020a499c
func_ov000_020a4a28 kind:function(arm,size=0x18) addr:0x020a4a28
func_ov000_020a4a40 kind:function(arm,size=0x18) addr:0x020a4a40
func_ov000_020a4a58 kind:function(arm,size=0x18) addr:0x020a4a58
func_ov000_020a4a70 kind:function(arm,size=0x28) addr:0x020a4a70
func_ov000_020a4a98 kind:function(arm,size=0x8c) addr:0x020a4a98
func_ov000_020a4b24 kind:function(arm,size=0x28) addr:0x020a4b24
func_ov000_020a4b4c kind:function(arm,size=0x44) addr:0x020a4b4c
func_ov000_020a4b90 kind:function(arm,size=0x44) addr:0x020a4b90
func_ov000_020a4bd4 kind:function(arm,size=0x14) addr:0x020a4bd4
func_ov000_020a4be8 kind:function(arm,size=0x1c) addr:0x020a4be8
func_ov000_020a4c04 kind:function(arm,size=0x14) addr:0x020a4c04
func_ov000_020a4c18 kind:function(arm,size=0x18) addr:0x020a4c18
func_ov000_020a4c30 kind:function(arm,size=0x8) addr:0x020a4c30
func_ov000_020a4c38 kind:function(arm,size=0x44) addr:0x020a4c38
func_ov000_020a4c7c kind:function(arm,size=0x14) addr:0x020a4c7c
func_ov000_020a4c90 kind:function(arm,size=0x1c) addr:0x020a4c90
func_ov000_020a4cac kind:function(arm,size=0x90) addr:0x020a4cac
func_ov000_020a4d3c kind:function(arm,size=0x80) addr:0x020a4d3c
func_ov000_020a4dbc kind:function(arm,size=0x14) addr:0x020a4dbc
func_ov000_020a4dd0 kind:function(arm,size=0x3c) addr:0x020a4dd0
func_ov000_020a4e0c kind:function(arm,size=0x24) addr:0x020a4e0c
func_ov000_020a4e30 kind:function(arm,size=0x108) addr:0x020a4e30
func_ov000_020a4f38 kind:function(arm,size=0x90) addr:0x020a4f38
func_ov000_020a4fc8 kind:function(arm,size=0x1a8) addr:0x020a4fc8
func_ov000_020a5170 kind:function(arm,size=0xfc) addr:0x020a5170
func_ov000_020a526c kind:function(arm,size=0x3c) addr:0x020a526c
func_ov000_020a52a8 kind:function(arm,size=0x14c) addr:0x020a52a8
func_ov000_020a53f4 kind:function(arm,size=0x114) addr:0x020a53f4
func_ov000_020a5508 kind:function(arm,size=0x314) addr:0x020a5508
func_ov000_020a581c kind:function(arm,size=0x48) addr:0x020a581c
func_ov000_020a5864 kind:function(arm,size=0x48) addr:0x020a5864
func_ov000_020a58ac kind:function(arm,size=0x10c) addr:0x020a58ac
func_ov000_020a59b8 kind:function(arm,size=0x74) addr:0x020a59b8
func_ov000_020a5a2c kind:function(arm,size=0x48) addr:0x020a5a2c
func_ov000_020a5a74 kind:function(arm,size=0x74) addr:0x020a5a74
func_ov000_020a5ae8 kind:function(arm,size=0x50) addr:0x020a5ae8
func_ov000_020a5b38 kind:function(arm,size=0x194) addr:0x020a5b38
func_ov000_020a5ccc kind:function(arm,size=0x44) addr:0x020a5ccc
func_ov000_020a5d10 kind:function(arm,size=0x24) addr:0x020a5d10
func_ov000_020a5d34 kind:function(arm,size=0x1c) addr:0x020a5d34
func_ov000_020a5d50 kind:function(arm,size=0xc) addr:0x020a5d50
func_ov000_020a5d5c kind:function(arm,size=0x18) addr:0x020a5d5c
func_ov000_020a5d74 kind:function(arm,size=0x94) addr:0x020a5d74
func_ov000_020a5e08 kind:function(arm,size=0x94) addr:0x020a5e08
_ZN23UnkStruct_027e0d38_UnkC19func_ov000_020a5e9cEv kind:function(arm,size=0x5c) addr:0x020a5e9c
func_ov000_020a5ef8 kind:function(arm,size=0x30) addr:0x020a5ef8
func_ov000_020a5f28 kind:function(arm,size=0x30) addr:0x020a5f28
func_ov000_020a5f58 kind:function(arm,size=0x14) addr:0x020a5f58
func_ov000_020a5f6c kind:function(arm,size=0x1c) addr:0x020a5f6c
func_ov000_020a5f88 kind:function(arm,size=0x2c) addr:0x020a5f88
func_ov000_020a5fb4 kind:function(arm,size=0x30) addr:0x020a5fb4
func_ov000_020a5fe4 kind:function(arm,size=0x48) addr:0x020a5fe4
func_ov000_020a602c kind:function(arm,size=0x4c) addr:0x020a602c
func_ov000_020a6078 kind:function(arm,size=0x54) addr:0x020a6078
func_ov000_020a60cc kind:function(arm,size=0x14) addr:0x020a60cc
func_ov000_020a60e0 kind:function(arm,size=0x4) addr:0x020a60e0
func_ov000_020a60e4 kind:function(arm,size=0x8) addr:0x020a60e4
func_ov000_020a60ec kind:function(arm,size=0x8) addr:0x020a60ec
func_ov000_020a60f4 kind:function(arm,size=0x4) addr:0x020a60f4
func_ov000_020a60f8 kind:function(arm,size=0x4) addr:0x020a60f8
func_ov000_020a60fc kind:function(arm,size=0x4) addr:0x020a60fc
func_ov000_020a6100 kind:function(arm,size=0x4) addr:0x020a6100
func_ov000_020a6104 kind:function(arm,size=0x8) addr:0x020a6104
func_ov000_020a610c kind:function(arm,size=0x4) addr:0x020a610c
func_ov000_020a6110 kind:function(arm,size=0x9c) addr:0x020a6110
func_ov000_020a61ac kind:function(arm,size=0xa4) addr:0x020a61ac
func_ov000_020a6250 kind:function(arm,size=0x9c) addr:0x020a6250
func_ov000_020a62ec kind:function(arm,size=0x20) addr:0x020a62ec
func_ov000_020a630c kind:function(arm,size=0x14) addr:0x020a630c
func_ov000_020a6320 kind:function(arm,size=0x1c) addr:0x020a6320
func_ov000_020a633c kind:function(arm,size=0x20) addr:0x020a633c
func_ov000_020a635c kind:function(arm,size=0x68) addr:0x020a635c
func_ov000_020a63c4 kind:function(arm,size=0x14) addr:0x020a63c4
func_ov000_020a63d8 kind:function(arm,size=0x4) addr:0x020a63d8
func_ov000_020a63dc kind:function(arm,size=0x170) addr:0x020a63dc
func_ov000_020a654c kind:function(arm,size=0x10) addr:0x020a654c
func_ov000_020a655c kind:function(arm,size=0x18) addr:0x020a655c
func_ov000_020a6574 kind:function(arm,size=0x20) addr:0x020a6574
func_ov000_020a6594 kind:function(arm,size=0x20) addr:0x020a6594
func_ov000_020a65b4 kind:function(arm,size=0x28) addr:0x020a65b4
func_ov000_020a65dc kind:function(arm,size=0x20) addr:0x020a65dc
func_ov000_020a65fc kind:function(arm,size=0x28) addr:0x020a65fc
func_ov000_020a6624 kind:function(arm,size=0x20) addr:0x020a6624
func_ov000_020a6644 kind:function(arm,size=0x28) addr:0x020a6644
func_ov000_020a666c kind:function(arm,size=0x130) addr:0x020a666c
func_ov000_020a679c kind:function(arm,size=0xd8) addr:0x020a679c
func_ov000_020a6874 kind:function(arm,size=0x78) addr:0x020a6874
func_ov000_020a68ec kind:function(arm,size=0x1c) addr:0x020a68ec
func_ov000_020a6908 kind:function(arm,size=0x1c) addr:0x020a6908
func_ov000_020a6924 kind:function(arm,size=0x4d4) addr:0x020a6924
func_ov000_020a6df8 kind:function(arm,size=0x34) addr:0x020a6df8
func_ov000_020a6e2c kind:function(arm,size=0x4) addr:0x020a6e2c
func_ov000_020a6e30 kind:function(arm,size=0x14) addr:0x020a6e30
func_ov000_020a6e44 kind:function(arm,size=0x5c) addr:0x020a6e44
func_ov000_020a6ea0 kind:function(arm,size=0xa8) addr:0x020a6ea0
func_ov000_020a6f48 kind:function(arm,size=0x78) addr:0x020a6f48
func_ov000_020a6fc0 kind:function(arm,size=0xa0) addr:0x020a6fc0
func_ov000_020a7060 kind:function(arm,size=0x294) addr:0x020a7060
func_ov000_020a72f4 kind:function(arm,size=0x4) addr:0x020a72f4
func_ov000_020a72f8 kind:function(arm,size=0x8) addr:0x020a72f8
func_ov000_020a7300 kind:function(arm,size=0x8) addr:0x020a7300
func_ov000_020a7308 kind:function(arm,size=0x14) addr:0x020a7308
func_ov000_020a731c kind:function(arm,size=0x1c) addr:0x020a731c
func_ov000_020a7338 kind:function(arm,size=0xc) addr:0x020a7338
func_ov000_020a7344 kind:function(arm,size=0x98) addr:0x020a7344
func_ov000_020a73dc kind:function(arm,size=0x14) addr:0x020a73dc
func_ov000_020a73f0 kind:function(arm,size=0x1c) addr:0x020a73f0
func_ov000_020a740c kind:function(arm,size=0xc) addr:0x020a740c
func_ov000_020a7418 kind:function(arm,size=0x28) addr:0x020a7418
func_ov000_020a7440 kind:function(arm,size=0x20) addr:0x020a7440
func_ov000_020a7460 kind:function(arm,size=0x20) addr:0x020a7460
func_ov000_020a7480 kind:function(arm,size=0x13c) addr:0x020a7480
func_ov000_020a75bc kind:function(arm,size=0x8c) addr:0x020a75bc
func_ov000_020a7648 kind:function(arm,size=0xd4) addr:0x020a7648
func_ov000_020a771c kind:function(arm,size=0x14) addr:0x020a771c
func_ov000_020a7730 kind:function(arm,size=0x1c) addr:0x020a7730
func_ov000_020a774c kind:function(arm,size=0x18) addr:0x020a774c
func_ov000_020a7764 kind:function(arm,size=0x2d8) addr:0x020a7764
func_ov000_020a7a3c kind:function(arm,size=0xb0) addr:0x020a7a3c
func_ov000_020a7aec kind:function(arm,size=0x4) addr:0x020a7aec
_ZN10PlayerBase8vfunc_04Ev kind:function(arm,size=0x8) addr:0x020a7af0
_ZN10PlayerBase10GetEquipIdEv kind:function(arm,size=0x8) addr:0x020a7af8
_ZN10PlayerBase7CanMoveEv kind:function(arm,size=0x8) addr:0x020a7b00
_ZN10PlayerBase12SetUpdatePosEb kind:function(arm,size=0x8) addr:0x020a7b08
_ZN10PlayerBase10SetVisibleEb kind:function(arm,size=0x7c) addr:0x020a7b10
_ZN10PlayerBase13GetEquipSwordEv kind:function(arm,size=0x10) addr:0x020a7b8c
_ZN10PlayerBase14GetEquipShieldEv kind:function(arm,size=0x10) addr:0x020a7b9c
_ZN10PlayerBase6LookAtEP5Vec3p kind:function(arm,size=0x54) addr:0x020a7bac
_ZN10PlayerBase18func_ov00_020a7c00Ei kind:function(arm,size=0x1c) addr:0x020a7c00
_ZN10PlayerBase12CollidesWithEP8Cylinder kind:function(arm,size=0x44) addr:0x020a7c1c
_ZN10PlayerBase18func_ov00_020a7c60EP5Vec3pS1_i kind:function(arm,size=0x84) addr:0x020a7c60
_ZN10PlayerBase17EquipCollidesWithEP8Cylinderi kind:function(arm,size=0x18) addr:0x020a7ce4
_ZN10PlayerBase18EquipItem_vfunc_2cEv kind:function(arm,size=0x38) addr:0x020a7cfc
_ZN10PlayerBase9SetHealthEs kind:function(arm,size=0x58) addr:0x020a7d34
_ZN10PlayerBase9AddHealthEs kind:function(arm,size=0x68) addr:0x020a7d8c
_ZN10PlayerBase8TeleportEP5Vec3psibb kind:function(arm,size=0x7c) addr:0x020a7df4
_ZN10PlayerBase18TeleportToEntranceEib kind:function(arm,size=0x118) addr:0x020a7e70
_ZN10PlayerBase22TeleportToLastEntranceEb kind:function(arm,size=0x1c) addr:0x020a7f88
_ZN13LinkStateBase8vfunc_00Ev kind:function(thumb,size=0x2) addr:0x020a7fa4
_ZN13LinkStateBase12OnStateEnterEv kind:function(arm,size=0x4) addr:0x020a7fa8
_ZN13LinkStateBase12OnStateLeaveEi kind:function(arm,size=0x4) addr:0x020a7fac
_ZN13LinkStateBase8vfunc_20Ei kind:function(arm,size=0x8) addr:0x020a7fb0
_ZN13LinkStateBase8vfunc_24Ei kind:function(arm,size=0x150) addr:0x020a7fb8
_ZN13LinkStateBase8vfunc_28Ev kind:function(arm,size=0x8) addr:0x020a8108
_ZN13LinkStateBase8vfunc_34EP5Vec3p kind:function(arm,size=0x8) addr:0x020a8110
_ZN13LinkStateBase17GiveControlToLinkEv kind:function(arm,size=0x10) addr:0x020a8118
_ZN13LinkStateBase18SetPlayerCharacterEi kind:function(arm,size=0x10) addr:0x020a8128
_ZN13LinkStateBase15ChangeLinkStateEi kind:function(arm,size=0x10) addr:0x020a8138
_ZN13LinkStateBase18ChangeLinkSubStateEii kind:function(arm,size=0x10) addr:0x020a8148
_ZN13LinkStateBase18EquipItem_vfunc_28Ev kind:function(arm,size=0x48) addr:0x020a8158
_ZN13LinkStateBase22UpdateSwordShieldInUseEv kind:function(arm,size=0x18) addr:0x020a81a0
_ZN13LinkStateBase18func_ov00_020a81b8Eii kind:function(arm,size=0x24) addr:0x020a81b8
_ZN13LinkStateBase16GetLinkItemStateEv kind:function(arm,size=0x10) addr:0x020a81dc
_ZN13LinkStateBase6LookAtEP5Vec3p kind:function(arm,size=0x10) addr:0x020a81ec
_ZN13LinkStateBase18func_ov00_020a81fcEP5Vec3pi kind:function(arm,size=0x10) addr:0x020a81fc
_ZN13LinkStateBase9AddHealthEs kind:function(arm,size=0x18) addr:0x020a820c
_ZN13LinkStateBase18func_ov00_020a8224Ei kind:function(arm,size=0x14) addr:0x020a8224
_ZN13LinkStateBase6TurnToEsii kind:function(arm,size=0x44) addr:0x020a8238
_ZN13LinkStateBase18func_ov00_020a827cEij kind:function(arm,size=0x18) addr:0x020a827c
_ZN13LinkStateBase18func_ov00_020a8294Eij kind:function(arm,size=0x18) addr:0x020a8294
_ZN13LinkStateBase18func_ov00_020a82acEv kind:function(arm,size=0x18) addr:0x020a82ac
_ZN13LinkStateBase12ApplyImpulseEii kind:function(arm,size=0x9c) addr:0x020a82c4
_ZN13LinkStateBase18func_ov00_020a8360Ei kind:function(arm,size=0x30) addr:0x020a8360
_ZN13LinkStateBase18func_ov00_020a8390EiPv kind:function(arm,size=0x12c) addr:0x020a8390
_ZN13LinkStateBase18func_ov00_020a84bcEi kind:function(arm,size=0x4c) addr:0x020a84bc
_ZN13LinkStateBase18func_ov00_020a8508Ev kind:function(arm,size=0x34) addr:0x020a8508
_ZN13LinkStateBase18func_ov00_020a853cEP5Vec3p kind:function(arm,size=0x70) addr:0x020a853c
_ZN13LinkStateBase8TeleportEP5Vec3psibb kind:function(arm,size=0x34) addr:0x020a85ac
_ZN13LinkStateBase19PlayerBase_vfunc_38EP5Vec3p kind:function(arm,size=0x1c) addr:0x020a85e0
_ZN13LinkStateBase23PlayerLinkBase_vfunc_74Ev kind:function(arm,size=0x18) addr:0x020a85fc
_ZN13LinkStateBase23PlayerLinkBase_vfunc_88Ev kind:function(arm,size=0x18) addr:0x020a8614
_ZN13LinkStateBase24Get_PlayerLinkBase_Unk48Ev kind:function(arm,size=0xc) addr:0x020a862c
_ZN13LinkStateBase18func_ov00_020a8638Ei kind:function(arm,size=0x30) addr:0x020a8638
_ZN13LinkStateBase26Clear_PlayerLinkBase_Unk48Et kind:function(arm,size=0x18) addr:0x020a8668
_ZN13LinkStateBase18func_ov00_020a8680Eisb kind:function(arm,size=0x5c) addr:0x020a8680
_ZN13LinkStateBase33PlayerLinkBase_func_ov00_020bccc8Ev kind:function(arm,size=0x10) addr:0x020a86dc
_ZN13LinkStateBase23PlayerLinkBase_vfunc_58EiP8ActorRef kind:function(arm,size=0x18) addr:0x020a86ec
_ZN13LinkStateBase18func_ov00_020a8704EPs kind:function(arm,size=0x70) addr:0x020a8704
_ZN13LinkStateBase18func_ov00_020a8774EP5Vec3pi kind:function(arm,size=0xd0) addr:0x020a8774
_ZN13LinkStateBase18func_ov00_020a8844EP5Vec3pbb kind:function(arm,size=0x110) addr:0x020a8844
_ZN13LinkStateBase18func_ov00_020a8954EbPi kind:function(arm,size=0x40) addr:0x020a8954
_ZN13LinkStateBase18func_ov00_020a8994Ev kind:function(arm,size=0x28) addr:0x020a8994
_ZN13LinkStateBase18func_ov00_020a89bcEP24LinkStateBase_UnkStruct1i kind:function(arm,size=0x4c) addr:0x020a89bc
_ZN13LinkStateBase18func_ov00_020a8a08Ei kind:function(arm,size=0x44) addr:0x020a8a08
_ZN13LinkStateBase18func_ov00_020a8a4cEPKvi kind:function(arm,size=0x44) addr:0x020a8a4c
_ZN13LinkStateBase18func_ov00_020a8a90Ei kind:function(arm,size=0x20) addr:0x020a8a90
_ZN13LinkStateBase18func_ov00_020a8ab0Ei kind:function(arm,size=0x20) addr:0x020a8ab0
_ZN13LinkStateBase18func_ov00_020a8ad0Ei kind:function(arm,size=0x34) addr:0x020a8ad0
_ZN13LinkStateBase18func_ov00_020a8b04Eib kind:function(arm,size=0x38) addr:0x020a8b04
_ZN13LinkStateBase18func_ov00_020a8b3cEi kind:function(arm,size=0x44) addr:0x020a8b3c
_ZN13LinkStateBase18func_ov00_020a8b80Ev kind:function(arm,size=0x20) addr:0x020a8b80
_ZN13LinkStateBase29HasFlags_PlayerLinkBase_Unk48Et kind:function(arm,size=0x18) addr:0x020a8ba0
_ZN13LinkStateBase24Get_PlayerLinkBase_Unk5eEv kind:function(arm,size=0xc) addr:0x020a8bb8
_ZN13LinkStateBase28Get_PlayerControlData_Unk004Ev kind:function(arm,size=0x14) addr:0x020a8bc4
_ZN13LinkStateBase19GetCurrentCharacterEv kind:function(arm,size=0x10) addr:0x020a8bd8
_ZN13LinkStateBase20GetPlayerControlDataEv kind:function(arm,size=0x10) addr:0x020a8be8
_ZN13LinkStateBase10GetStateIdEv kind:function(arm,size=0x10) addr:0x020a8bf8
_ZN13LinkStateBase9GetHealthEv kind:function(arm,size=0xc) addr:0x020a8c08
_ZN13LinkStateBase25GetCurrentCharacterHealthEv kind:function(arm,size=0x20) addr:0x020a8c14
_ZN13LinkStateBase18func_ov00_020a8c34Ev kind:function(arm,size=0x18) addr:0x020a8c34
_ZN13LinkStateBase12GetPlayerPosEv kind:function(arm,size=0xc) addr:0x020a8c4c
_ZN13LinkStateBase12GetPlayerVelEv kind:function(arm,size=0xc) addr:0x020a8c58
_ZN13LinkStateBase18func_ov00_020a8c64Ev kind:function(arm,size=0x14) addr:0x020a8c64
_ZN13LinkStateBase14GetPlayerAngleEv kind:function(arm,size=0xc) addr:0x020a8c78
_ZN13LinkStateBase15GetPlayer_Unk18Ev kind:function(arm,size=0xc) addr:0x020a8c84
_ZN13LinkStateBase27Get_PlayerControlData_Unk32Ev kind:function(arm,size=0x14) addr:0x020a8c90
_ZN13LinkStateBase12GetGrabActorEv kind:function(arm,size=0x20) addr:0x020a8ca4
_ZN13LinkStateBase15GetGrabActorRefEv kind:function(arm,size=0xc) addr:0x020a8cc4
_ZN13LinkStateBase4GrabEv kind:function(arm,size=0x10) addr:0x020a8cd0
_ZN13LinkStateBase24Get_PlayerLinkBase_Unk44Ev kind:function(arm,size=0xc) addr:0x020a8ce0
_ZN13LinkStateBase16IsEquipBeingUsedEi kind:function(arm,size=0x3c) addr:0x020a8cec
_ZN13LinkStateBase12GetEquipItemEi kind:function(arm,size=0x18) addr:0x020a8d28
_ZN13LinkStateBase18func_ov00_020a8d40Ev kind:function(arm,size=0x10) addr:0x020a8d40
_ZN13LinkStateBase18func_ov00_020a8d50Ev kind:function(arm,size=0x1c) addr:0x020a8d50
_ZN13LinkStateBase18func_ov00_020a8d6cEv kind:function(arm,size=0x1c) addr:0x020a8d6c
_ZN13LinkStateBase26PlayerControlData_vfunc_14Ei kind:function(arm,size=0x30) addr:0x020a8d88
_ZN13LinkStateBase28Get_PlayerControlData_Unk100Ev kind:function(arm,size=0x14) addr:0x020a8db8
_ZN13LinkStateBase28Get_PlayerControlData_Unk120Ev kind:function(arm,size=0x14) addr:0x020a8dcc
_ZN13LinkStateBase24Get_PlayerLinkBase_Unk38Ev kind:function(arm,size=0xc) addr:0x020a8de0
_ZN13LinkStateBase18GetDebugHierarchy0Ev kind:function(arm,size=0xc) addr:0x020a8dec
_ZN13LinkStateBase18GetDebugHierarchy1Ev kind:function(arm,size=0xc) addr:0x020a8df8
_ZN13LinkStateMove8vfunc_00Ev kind:function(thumb,size=0x2) addr:0x020a8e04
_ZN13LinkStateMove5GetIdEv kind:function(arm,size=0x8) addr:0x020a8e08
_ZN13LinkStateMove20CreateDebugHierarchyEv kind:function(thumb,size=0x48) addr:0x020a8e10
_ZN13LinkStateMove12OnStateEnterEv kind:function(arm,size=0x74) addr:0x020a8e58
_ZN13LinkStateMove12OnStateLeaveEi kind:function(arm,size=0x20) addr:0x020a8ecc
_ZN13LinkStateMove8vfunc_24Ei kind:function(arm,size=0x40) addr:0x020a8eec
_ZN13LinkStateMove18func_ov00_020a8f2cEv kind:function(arm,size=0x20) addr:0x020a8f2c
_ZN13LinkStateMove18func_ov00_020a8f4cEv kind:function(arm,size=0x28) addr:0x020a8f4c
_ZN15LinkStateFollow8vfunc_00Ev kind:function(thumb,size=0x2) addr:0x020a8f74
_ZN15LinkStateFollow5GetIdEv kind:function(arm,size=0x8) addr:0x020a8f78
_ZN15LinkStateFollow16MoveTowardTargetEv kind:function(arm,size=0xa8) addr:0x020a8f80
_ZN15LinkStateFollow12OnStateLeaveEi kind:function(arm,size=0x88) addr:0x020a9028
_ZN15LinkStateFollow8vfunc_24Ei kind:function(arm,size=0x80) addr:0x020a90b0
